datetime,symbol,open,high,low,close,volume
2018-06-01 09:15:00,NSE:ADANIGREEN,30.0,33.049999,24.75,26.799999,17698561.0
2018-07-02 09:15:00,NSE:ADANIGREEN,27.200001,60.400002,22.799999,60.400002,36011730.0
2018-08-01 09:15:00,NSE:ADANIGREEN,62.700001,73.300003,53.25,57.400002,22028677.0
2018-09-03 09:15:00,NSE:ADANIGREEN,57.799999,58.599998,40.849998,40.849998,7750453.0
2018-10-01 09:15:00,NSE:ADANIGREEN,38.849998,40.75,29.1,39.650002,21753388.0
2018-11-01 09:15:00,NSE:ADANIGREEN,38.299999,50.25,38.0,46.75,16212193.0
2018-12-03 09:15:00,NSE:ADANIGREEN,47.0,47.75,39.799999,41.849998,9219733.0
2019-01-01 09:15:00,NSE:ADANIGREEN,41.849998,42.5,31.6,35.599998,6399360.0
2019-02-01 09:15:00,NSE:ADANIGREEN,36.400002,37.799999,30.15,33.049999,8491679.0
2019-03-01 09:15:00,NSE:ADANIGREEN,33.099998,41.599998,33.099998,37.150002,18327953.0
2019-04-01 09:15:00,NSE:ADANIGREEN,37.549999,48.049999,35.700001,40.049999,30789787.0
2019-05-02 09:15:00,NSE:ADANIGREEN,40.0,47.400002,35.599998,43.299999,25380522.0
2019-06-03 09:15:00,NSE:ADANIGREEN,43.549999,46.150002,38.599998,44.400002,15040273.0
2019-07-01 09:15:00,NSE:ADANIGREEN,44.950001,54.0,43.25,46.799999,44683078.0
2019-08-01 09:15:00,NSE:ADANIGREEN,46.0,49.400002,42.5,46.400002,11340559.0
2019-09-03 09:15:00,NSE:ADANIGREEN,46.0,61.450001,43.5,58.25,30284267.0
2019-10-01 09:15:00,NSE:ADANIGREEN,58.75,93.099998,55.0,89.699997,67047171.0
2019-11-01 09:15:00,NSE:ADANIGREEN,90.25,138.75,83.599998,137.10001,55832608.0
2019-12-02 09:15:00,NSE:ADANIGREEN,138.0,166.45,118.55,166.45,38162036.0
2020-01-01 09:15:00,NSE:ADANIGREEN,169.35001,243.75,168.10001,189.45,51919812.0
2020-02-01 09:15:00,NSE:ADANIGREEN,192.8,221.64999,154.85001,154.95,30169905.0
2020-03-02 09:15:00,NSE:ADANIGREEN,156.60001,163.0,111.9,153.25,16710919.0
2020-04-01 09:15:00,NSE:ADANIGREEN,155.5,212.85001,150.45,210.45,8683611.0
2020-05-04 09:15:00,NSE:ADANIGREEN,199.95,251.7,199.95,248.60001,10093543.0
2020-06-01 09:15:00,NSE:ADANIGREEN,253.89999,486.75,251.5,358.85001,39443267.0
2020-07-01 09:15:00,NSE:ADANIGREEN,340.95001,424.85001,305.60001,340.64999,34940972.0
2020-08-03 09:15:00,NSE:ADANIGREEN,342.0,497.29999,335.60001,452.75,24307901.0
2020-09-01 09:15:00,NSE:ADANIGREEN,454.10001,749.79999,454.10001,737.59998,57075822.0
2020-10-01 09:15:00,NSE:ADANIGREEN,754.0,856.40002,660.0,856.40002,16782900.0
2020-11-02 09:15:00,NSE:ADANIGREEN,860.0,1220.0,812.0,1136.4,96550861.0
2020-12-01 09:15:00,NSE:ADANIGREEN,1133.9,1159.9,971.0,1052.6,19309539.0
2021-01-01 09:15:00,NSE:ADANIGREEN,1079.9,1114.0,900.09998,1004.9,19632430.0
2021-02-01 09:15:00,NSE:ADANIGREEN,1018.0,1209.7,1005.65,1159.85,57403545.0
2021-03-01 09:15:00,NSE:ADANIGREEN,1170.0,1340.0,1081.1,1104.85,12668105.0
2021-04-01 09:15:00,NSE:ADANIGREEN,1104.9,1223.5,1008.0,1018.95,9194362.0
2021-05-03 09:15:00,NSE:ADANIGREEN,1015.0,1390.0,990.0,1268.2,18086585.0
2021-06-01 09:15:00,NSE:ADANIGREEN,1270.0,1323.0,1014.2,1124.9,32812451.0
2021-07-01 09:15:00,NSE:ADANIGREEN,1124.9,1128.4,875.0,882.3,3756658.0
2021-08-02 09:15:00,NSE:ADANIGREEN,882.4,921.0,874.8,908.4,10914363.0
